ID;Leeftijd;Marges;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;ErvarenGezondheidGoedZeerGoed_4
29903;20300;MW00000;WK053006  ;2022JJ00;Hellevoetsluis                          ;Wijk      ;WK053006            ;    75.6
29907;20300;MW00000;BU05300600;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05300600          ;    74.8
29911;20300;MW00000;BU05300601;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05300601          ;    76.2
29915;20300;MW00000;WK053007  ;2022JJ00;Hellevoetsluis                          ;Wijk      ;WK053007            ;    54.0
29919;20300;MW00000;BU05300700;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05300700          ;    61.9
29923;20300;MW00000;BU05300701;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05300701          ;    51.9
29927;20300;MW00000;WK053008  ;2022JJ00;Hellevoetsluis                          ;Wijk      ;WK053008            ;    78.3
29931;20300;MW00000;BU05300800;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05300800          ;    78.3
29935;20300;MW00000;WK053009  ;2022JJ00;Hellevoetsluis                          ;Wijk      ;WK053009            ;    73.0
29939;20300;MW00000;BU05300900;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05300900          ;    70.3
29943;20300;MW00000;BU05300901;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05300901          ;    76.1
29947;20300;MW00000;BU05300902;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05300902          ;    74.0
29951;20300;MW00000;WK053010  ;2022JJ00;Hellevoetsluis                          ;Wijk      ;WK053010            ;    71.8
29955;20300;MW00000;BU05301001;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05301001          ;    70.1
29959;20300;MW00000;BU05301002;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05301002          ;    76.1
29963;20300;MW00000;BU05301003;2022JJ00;Hellevoetsluis                          ;Buurt     ;BU05301003          ;    73.4
29967;20300;MW00000;GM0794    ;2022JJ00;Helmond                                 ;Gemeente  ;GM0794              ;    65.3
29971;20300;MW00000;WK079410  ;2022JJ00;Helmond                                 ;Wijk      ;WK079410            ;    58.6
29975;20300;MW00000;BU07941000;2022JJ00;Helmond                                 ;Buurt     ;BU07941000          ;    55.7
29979;20300;MW00000;BU07941002;2022JJ00;Helmond                                 ;Buurt     ;BU07941002          ;    53.4
29983;20300;MW00000;BU07941003;2022JJ00;Helmond                                 ;Buurt     ;BU07941003          ;    57.1
29987;20300;MW00000;BU07941004;2022JJ00;Helmond                                 ;Buurt     ;BU07941004          ;    60.3
29991;20300;MW00000;BU07941005;2022JJ00;Helmond                                 ;Buurt     ;BU07941005          ;    60.4
29995;20300;MW00000;BU07941006;2022JJ00;Helmond                                 ;Buurt     ;BU07941006          ;    61.6
29999;20300;MW00000;BU07941007;2022JJ00;Helmond                                 ;Buurt     ;BU07941007          ;    68.2
30003;20300;MW00000;WK079411  ;2022JJ00;Helmond                                 ;Wijk      ;WK079411            ;    57.1
30007;20300;MW00000;BU07941100;2022JJ00;Helmond                                 ;Buurt     ;BU07941100          ;    55.5
30011;20300;MW00000;BU07941101;2022JJ00;Helmond                                 ;Buurt     ;BU07941101          ;    56.4
30015;20300;MW00000;BU07941102;2022JJ00;Helmond                                 ;Buurt     ;BU07941102          ;    59.1
30019;20300;MW00000;WK079412  ;2022JJ00;Helmond                                 ;Wijk      ;WK079412            ;    60.0
30023;20300;MW00000;BU07941200;2022JJ00;Helmond                                 ;Buurt     ;BU07941200          ;    55.8
30027;20300;MW00000;BU07941201;2022JJ00;Helmond                                 ;Buurt     ;BU07941201          ;    60.1
30031;20300;MW00000;BU07941202;2022JJ00;Helmond                                 ;Buurt     ;BU07941202          ;    63.9
30035;20300;MW00000;WK079413  ;2022JJ00;Helmond                                 ;Wijk      ;WK079413            ;    67.3
30039;20300;MW00000;BU07941300;2022JJ00;Helmond                                 ;Buurt     ;BU07941300          ;    64.4
30043;20300;MW00000;BU07941301;2022JJ00;Helmond                                 ;Buurt     ;BU07941301          ;    67.9
30047;20300;MW00000;BU07941302;2022JJ00;Helmond                                 ;Buurt     ;BU07941302          ;    70.5
30051;20300;MW00000;BU07941303;2022JJ00;Helmond                                 ;Buurt     ;BU07941303          ;    65.6
30055;20300;MW00000;BU07941309;2022JJ00;Helmond                                 ;Buurt     ;BU07941309          ;    72.8
30059;20300;MW00000;WK079414  ;2022JJ00;Helmond                                 ;Wijk      ;WK079414            ;    65.9
30063;20300;MW00000;BU07941400;2022JJ00;Helmond                                 ;Buurt     ;BU07941400          ;    69.4
30067;20300;MW00000;BU07941401;2022JJ00;Helmond                                 ;Buurt     ;BU07941401          ;    63.5
30071;20300;MW00000;BU07941402;2022JJ00;Helmond                                 ;Buurt     ;BU07941402          ;    65.0
30075;20300;MW00000;BU07941404;2022JJ00;Helmond                                 ;Buurt     ;BU07941404          ;    46.6
30079;20300;MW00000;BU07941409;2022JJ00;Helmond                                 ;Buurt     ;BU07941409          ;    77.0
30083;20300;MW00000;WK079415  ;2022JJ00;Helmond                                 ;Wijk      ;WK079415            ;    59.4
30087;20300;MW00000;BU07941500;2022JJ00;Helmond                                 ;Buurt     ;BU07941500          ;    60.0
30091;20300;MW00000;BU07941501;2022JJ00;Helmond                                 ;Buurt     ;BU07941501          ;    55.9
30095;20300;MW00000;WK079416  ;2022JJ00;Helmond                                 ;Wijk      ;WK079416            ;    75.1
30099;20300;MW00000;BU07941600;2022JJ00;Helmond                                 ;Buurt     ;BU07941600          ;    74.3
30103;20300;MW00000;BU07941601;2022JJ00;Helmond                                 ;Buurt     ;BU07941601          ;    75.6
30107;20300;MW00000;BU07941609;2022JJ00;Helmond                                 ;Buurt     ;BU07941609          ;    78.6
30111;20300;MW00000;WK079417  ;2022JJ00;Helmond                                 ;Wijk      ;WK079417            ;    73.0
30115;20300;MW00000;BU07941700;2022JJ00;Helmond                                 ;Buurt     ;BU07941700          ;    72.9
30119;20300;MW00000;BU07941701;2022JJ00;Helmond                                 ;Buurt     ;BU07941701          ;    73.4
30123;20300;MW00000;BU07941709;2022JJ00;Helmond                                 ;Buurt     ;BU07941709          ;    74.6
30127;20300;MW00000;WK079418  ;2022JJ00;Helmond                                 ;Wijk      ;WK079418            ;    65.5
30131;20300;MW00000;BU07941801;2022JJ00;Helmond                                 ;Buurt     ;BU07941801          ;    65.3
30135;20300;MW00000;BU07941802;2022JJ00;Helmond                                 ;Buurt     ;BU07941802          ;    65.4
30139;20300;MW00000;BU07941809;2022JJ00;Helmond                                 ;Buurt     ;BU07941809          ;    75.5
30143;20300;MW00000;WK079419  ;2022JJ00;Helmond                                 ;Wijk      ;WK079419            ;    77.0
30147;20300;MW00000;BU07941900;2022JJ00;Helmond                                 ;Buurt     ;BU07941900          ;    77.0
30151;20300;MW00000;BU07941909;2022JJ00;Helmond                                 ;Buurt     ;BU07941909          ;    75.6
30155;20300;MW00000;WK079421  ;2022JJ00;Helmond                                 ;Wijk      ;WK079421            ;    75.3
30159;20300;MW00000;BU07942100;2022JJ00;Helmond                                 ;Buurt     ;BU07942100          ;    76.6
30163;20300;MW00000;BU07942101;2022JJ00;Helmond                                 ;Buurt     ;BU07942101          ;    72.2
30167;20300;MW00000;BU07942102;2022JJ00;Helmond                                 ;Buurt     ;BU07942102          ;    76.6
30171;20300;MW00000;BU07942103;2022JJ00;Helmond                                 ;Buurt     ;BU07942103          ;    76.2
30175;20300;MW00000;BU07942104;2022JJ00;Helmond                                 ;Buurt     ;BU07942104          ;    71.9
30179;20300;MW00000;BU07942105;2022JJ00;Helmond                                 ;Buurt     ;BU07942105          ;    78.2
30183;20300;MW00000;WK079429  ;2022JJ00;Helmond                                 ;Wijk      ;WK079429            ;    67.8
30187;20300;MW00000;BU07942901;2022JJ00;Helmond                                 ;Buurt     ;BU07942901          ;    67.6
30191;20300;MW00000;BU07942902;2022JJ00;Helmond                                 ;Buurt     ;BU07942902          ;       .
30195;20300;MW00000;GM0531    ;2022JJ00;Hendrik-Ido-Ambacht                     ;Gemeente  ;GM0531              ;    71.6
30199;20300;MW00000;WK053101  ;2022JJ00;Hendrik-Ido-Ambacht                     ;Wijk      ;WK053101            ;    70.1
30203;20300;MW00000;BU05310101;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310101          ;    71.2
30207;20300;MW00000;BU05310102;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310102          ;    68.9
30211;20300;MW00000;BU05310103;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310103          ;    69.7
30215;20300;MW00000;WK053102  ;2022JJ00;Hendrik-Ido-Ambacht                     ;Wijk      ;WK053102            ;    70.4
30219;20300;MW00000;BU05310201;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310201          ;    68.3
30223;20300;MW00000;BU05310202;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310202          ;    71.4
30227;20300;MW00000;BU05310203;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310203          ;    71.5
30231;20300;MW00000;BU05310204;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310204          ;    76.4
30235;20300;MW00000;WK053103  ;2022JJ00;Hendrik-Ido-Ambacht                     ;Wijk      ;WK053103            ;    73.6
30239;20300;MW00000;BU05310301;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310301          ;    72.7
30243;20300;MW00000;BU05310302;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310302          ;    75.1
30247;20300;MW00000;WK053104  ;2022JJ00;Hendrik-Ido-Ambacht                     ;Wijk      ;WK053104            ;    80.5
30251;20300;MW00000;BU05310400;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310400          ;    80.5
30255;20300;MW00000;WK053105  ;2022JJ00;Hendrik-Ido-Ambacht                     ;Wijk      ;WK053105            ;    78.6
30259;20300;MW00000;BU05310501;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310501          ;    79.6
30263;20300;MW00000;BU05310502;2022JJ00;Hendrik-Ido-Ambacht                     ;Buurt     ;BU05310502          ;    75.4
30267;20300;MW00000;GM0164    ;2022JJ00;Hengelo                                 ;Gemeente  ;GM0164              ;    68.6
30271;20300;MW00000;WK016400  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016400            ;    70.1
30275;20300;MW00000;BU01640000;2022JJ00;Hengelo                                 ;Buurt     ;BU01640000          ;    68.8
30279;20300;MW00000;BU01640001;2022JJ00;Hengelo                                 ;Buurt     ;BU01640001          ;    68.7
30283;20300;MW00000;BU01640002;2022JJ00;Hengelo                                 ;Buurt     ;BU01640002          ;    72.5
30287;20300;MW00000;WK016401  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016401            ;    66.7
30291;20300;MW00000;BU01640100;2022JJ00;Hengelo                                 ;Buurt     ;BU01640100          ;    65.9
30295;20300;MW00000;BU01640101;2022JJ00;Hengelo                                 ;Buurt     ;BU01640101          ;    67.1
30299;20300;MW00000;BU01640102;2022JJ00;Hengelo                                 ;Buurt     ;BU01640102          ;    67.2
30303;20300;MW00000;BU01640103;2022JJ00;Hengelo                                 ;Buurt     ;BU01640103          ;    75.5
30307;20300;MW00000;WK016402  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016402            ;    64.1
30311;20300;MW00000;BU01640200;2022JJ00;Hengelo                                 ;Buurt     ;BU01640200          ;    62.6
30315;20300;MW00000;BU01640201;2022JJ00;Hengelo                                 ;Buurt     ;BU01640201          ;    72.9
30319;20300;MW00000;BU01640202;2022JJ00;Hengelo                                 ;Buurt     ;BU01640202          ;    61.8
30323;20300;MW00000;BU01640203;2022JJ00;Hengelo                                 ;Buurt     ;BU01640203          ;    56.5
30327;20300;MW00000;BU01640204;2022JJ00;Hengelo                                 ;Buurt     ;BU01640204          ;    76.7
30331;20300;MW00000;WK016403  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016403            ;    70.4
30335;20300;MW00000;BU01640300;2022JJ00;Hengelo                                 ;Buurt     ;BU01640300          ;    72.3
30339;20300;MW00000;BU01640301;2022JJ00;Hengelo                                 ;Buurt     ;BU01640301          ;    76.0
30343;20300;MW00000;BU01640302;2022JJ00;Hengelo                                 ;Buurt     ;BU01640302          ;    70.8
30347;20300;MW00000;BU01640303;2022JJ00;Hengelo                                 ;Buurt     ;BU01640303          ;    66.9
30351;20300;MW00000;BU01640304;2022JJ00;Hengelo                                 ;Buurt     ;BU01640304          ;    64.9
30355;20300;MW00000;BU01640305;2022JJ00;Hengelo                                 ;Buurt     ;BU01640305          ;    71.9
30359;20300;MW00000;BU01640306;2022JJ00;Hengelo                                 ;Buurt     ;BU01640306          ;    72.6
30363;20300;MW00000;BU01640307;2022JJ00;Hengelo                                 ;Buurt     ;BU01640307          ;    69.5
30367;20300;MW00000;BU01640308;2022JJ00;Hengelo                                 ;Buurt     ;BU01640308          ;    70.5
30371;20300;MW00000;BU01640309;2022JJ00;Hengelo                                 ;Buurt     ;BU01640309          ;    76.9
30375;20300;MW00000;WK016404  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016404            ;    65.1
30379;20300;MW00000;BU01640400;2022JJ00;Hengelo                                 ;Buurt     ;BU01640400          ;    62.2
30383;20300;MW00000;BU01640401;2022JJ00;Hengelo                                 ;Buurt     ;BU01640401          ;    66.9
30387;20300;MW00000;BU01640402;2022JJ00;Hengelo                                 ;Buurt     ;BU01640402          ;    73.5
30391;20300;MW00000;BU01640403;2022JJ00;Hengelo                                 ;Buurt     ;BU01640403          ;    58.2
30395;20300;MW00000;WK016405  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016405            ;    64.1
30399;20300;MW00000;BU01640500;2022JJ00;Hengelo                                 ;Buurt     ;BU01640500          ;       .
30403;20300;MW00000;BU01640501;2022JJ00;Hengelo                                 ;Buurt     ;BU01640501          ;    64.8
30407;20300;MW00000;BU01640502;2022JJ00;Hengelo                                 ;Buurt     ;BU01640502          ;    64.1
30411;20300;MW00000;BU01640503;2022JJ00;Hengelo                                 ;Buurt     ;BU01640503          ;    73.5
30415;20300;MW00000;BU01640504;2022JJ00;Hengelo                                 ;Buurt     ;BU01640504          ;    62.5
30419;20300;MW00000;BU01640505;2022JJ00;Hengelo                                 ;Buurt     ;BU01640505          ;    62.7
30423;20300;MW00000;BU01640506;2022JJ00;Hengelo                                 ;Buurt     ;BU01640506          ;    78.9
30427;20300;MW00000;WK016406  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016406            ;    67.9
30431;20300;MW00000;BU01640600;2022JJ00;Hengelo                                 ;Buurt     ;BU01640600          ;    71.3
30435;20300;MW00000;BU01640601;2022JJ00;Hengelo                                 ;Buurt     ;BU01640601          ;    70.9
30439;20300;MW00000;BU01640602;2022JJ00;Hengelo                                 ;Buurt     ;BU01640602          ;    66.5
30443;20300;MW00000;BU01640603;2022JJ00;Hengelo                                 ;Buurt     ;BU01640603          ;    70.7
30447;20300;MW00000;BU01640604;2022JJ00;Hengelo                                 ;Buurt     ;BU01640604          ;    66.2
30451;20300;MW00000;BU01640605;2022JJ00;Hengelo                                 ;Buurt     ;BU01640605          ;    74.6
30455;20300;MW00000;BU01640606;2022JJ00;Hengelo                                 ;Buurt     ;BU01640606          ;       .
30459;20300;MW00000;WK016407  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016407            ;    69.4
30463;20300;MW00000;BU01640700;2022JJ00;Hengelo                                 ;Buurt     ;BU01640700          ;    73.9
30467;20300;MW00000;BU01640701;2022JJ00;Hengelo                                 ;Buurt     ;BU01640701          ;    73.2
30471;20300;MW00000;BU01640702;2022JJ00;Hengelo                                 ;Buurt     ;BU01640702          ;    70.0
30475;20300;MW00000;BU01640703;2022JJ00;Hengelo                                 ;Buurt     ;BU01640703          ;    66.6
30479;20300;MW00000;BU01640704;2022JJ00;Hengelo                                 ;Buurt     ;BU01640704          ;    73.4
30483;20300;MW00000;BU01640705;2022JJ00;Hengelo                                 ;Buurt     ;BU01640705          ;       .
30487;20300;MW00000;BU01640706;2022JJ00;Hengelo                                 ;Buurt     ;BU01640706          ;       .
30491;20300;MW00000;WK016408  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016408            ;    76.6
30495;20300;MW00000;BU01640800;2022JJ00;Hengelo                                 ;Buurt     ;BU01640800          ;    75.0
30499;20300;MW00000;BU01640801;2022JJ00;Hengelo                                 ;Buurt     ;BU01640801          ;    74.8
30503;20300;MW00000;BU01640802;2022JJ00;Hengelo                                 ;Buurt     ;BU01640802          ;    77.0
30507;20300;MW00000;BU01640803;2022JJ00;Hengelo                                 ;Buurt     ;BU01640803          ;    77.0
30511;20300;MW00000;BU01640804;2022JJ00;Hengelo                                 ;Buurt     ;BU01640804          ;    81.6
30515;20300;MW00000;BU01640805;2022JJ00;Hengelo                                 ;Buurt     ;BU01640805          ;    83.1
30519;20300;MW00000;WK016409  ;2022JJ00;Hengelo                                 ;Wijk      ;WK016409            ;    76.7
30523;20300;MW00000;BU01640900;2022JJ00;Hengelo                                 ;Buurt     ;BU01640900          ;    75.7
30527;20300;MW00000;BU01640901;2022JJ00;Hengelo                                 ;Buurt     ;BU01640901          ;    74.6
30531;20300;MW00000;BU01640902;2022JJ00;Hengelo                                 ;Buurt     ;BU01640902          ;    70.7
30535;20300;MW00000;BU01640903;2022JJ00;Hengelo                                 ;Buurt     ;BU01640903          ;    74.2
30539;20300;MW00000;BU01640904;2022JJ00;Hengelo                                 ;Buurt     ;BU01640904          ;    79.8
30543;20300;MW00000;BU01640905;2022JJ00;Hengelo                                 ;Buurt     ;BU01640905          ;    72.3
30547;20300;MW00000;BU01640906;2022JJ00;Hengelo                                 ;Buurt     ;BU01640906          ;    79.0
30551;20300;MW00000;BU01640907;2022JJ00;Hengelo                                 ;Buurt     ;BU01640907          ;    79.9
30555;20300;MW00000;BU01640909;2022JJ00;Hengelo                                 ;Buurt     ;BU01640909          ;    77.3
30559;20300;MW00000;GM0796    ;2022JJ00;'s-Hertogenbosch                        ;Gemeente  ;GM0796              ;    69.3
30563;20300;MW00000;WK079601  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079601            ;    70.9
30567;20300;MW00000;BU07960101;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960101          ;    73.3
30571;20300;MW00000;BU07960102;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960102          ;    70.7
30575;20300;MW00000;BU07960103;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960103          ;    66.2
30579;20300;MW00000;BU07960104;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960104          ;    59.1
30583;20300;MW00000;BU07960105;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960105          ;    69.7
30587;20300;MW00000;BU07960106;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960106          ;    82.4
30591;20300;MW00000;WK079602  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079602            ;    65.5
30595;20300;MW00000;BU07960201;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960201          ;       .
30599;20300;MW00000;BU07960202;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960202          ;    70.3
30603;20300;MW00000;BU07960203;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960203          ;    60.6
30607;20300;MW00000;BU07960204;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960204          ;    77.7
30611;20300;MW00000;BU07960205;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960205          ;    56.9
30615;20300;MW00000;BU07960206;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960206          ;       .
30619;20300;MW00000;BU07960207;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960207          ;    76.4
30623;20300;MW00000;BU07960208;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960208          ;       .
30627;20300;MW00000;BU07960209;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960209          ;    64.0
30631;20300;MW00000;BU07960210;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960210          ;    48.0
30635;20300;MW00000;BU07960211;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960211          ;    66.2
30639;20300;MW00000;BU07960212;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960212          ;       .
30643;20300;MW00000;WK079603  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079603            ;    65.9
30647;20300;MW00000;BU07960301;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960301          ;    61.1
30651;20300;MW00000;BU07960302;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960302          ;    62.4
30655;20300;MW00000;BU07960303;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960303          ;    60.1
30659;20300;MW00000;BU07960304;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960304          ;    68.1
30663;20300;MW00000;BU07960305;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960305          ;    68.0
30667;20300;MW00000;BU07960306;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960306          ;    73.5
30671;20300;MW00000;WK079604  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079604            ;    69.0
30675;20300;MW00000;BU07960401;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960401          ;    66.3
30679;20300;MW00000;BU07960402;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960402          ;    70.8
30683;20300;MW00000;BU07960403;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960403          ;    73.8
30687;20300;MW00000;WK079605  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079605            ;    74.9
30691;20300;MW00000;BU07960501;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960501          ;    73.3
30695;20300;MW00000;BU07960502;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960502          ;    77.8
30699;20300;MW00000;BU07960503;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960503          ;    77.5
30703;20300;MW00000;BU07960504;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960504          ;    62.7
30707;20300;MW00000;BU07960505;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960505          ;    72.3
30711;20300;MW00000;BU07960506;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960506          ;    76.6
30715;20300;MW00000;BU07960507;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960507          ;    78.9
30719;20300;MW00000;WK079606  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079606            ;    72.3
30723;20300;MW00000;BU07960601;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960601          ;    71.6
30727;20300;MW00000;BU07960602;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960602          ;    69.1
30731;20300;MW00000;BU07960603;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960603          ;    70.6
30735;20300;MW00000;BU07960604;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960604          ;    76.2
30739;20300;MW00000;BU07960605;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960605          ;    72.5
30743;20300;MW00000;BU07960606;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960606          ;    73.3
30747;20300;MW00000;BU07960607;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960607          ;    74.2
30751;20300;MW00000;BU07960608;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960608          ;    78.0
30755;20300;MW00000;BU07960609;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960609          ;    82.3
30759;20300;MW00000;WK079607  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079607            ;    76.9
30763;20300;MW00000;BU07960701;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960701          ;       .
30767;20300;MW00000;BU07960702;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960702          ;    56.3
30771;20300;MW00000;BU07960703;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960703          ;    65.8
30775;20300;MW00000;BU07960704;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960704          ;    74.8
30779;20300;MW00000;BU07960705;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960705          ;    79.1
30783;20300;MW00000;BU07960706;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960706          ;    79.4
30787;20300;MW00000;BU07960707;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960707          ;    79.0
30791;20300;MW00000;BU07960798;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960798          ;    71.1
30795;20300;MW00000;BU07960799;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960799          ;       .
30799;20300;MW00000;WK079608  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079608            ;    75.4
30803;20300;MW00000;BU07960801;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960801          ;    71.0
30807;20300;MW00000;BU07960802;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960802          ;    77.2
30811;20300;MW00000;BU07960803;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960803          ;    75.9
30815;20300;MW00000;BU07960804;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960804          ;    76.5
30819;20300;MW00000;WK079609  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079609            ;    63.8
30823;20300;MW00000;BU07960901;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960901          ;    70.6
30827;20300;MW00000;BU07960902;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960902          ;    80.8
30831;20300;MW00000;BU07960903;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960903          ;    72.2
30835;20300;MW00000;BU07960904;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960904          ;    52.3
30839;20300;MW00000;BU07960905;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960905          ;    56.3
30843;20300;MW00000;BU07960906;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960906          ;    60.9
30847;20300;MW00000;BU07960907;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960907          ;    62.7
30851;20300;MW00000;BU07960908;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960908          ;    70.6
30855;20300;MW00000;BU07960909;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960909          ;    57.2
30859;20300;MW00000;BU07960910;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960910          ;    52.7
30863;20300;MW00000;BU07960911;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960911          ;    57.6
30867;20300;MW00000;BU07960912;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960912          ;    61.9
30871;20300;MW00000;BU07960913;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960913          ;    68.4
30875;20300;MW00000;BU07960914;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960914          ;    68.0
30879;20300;MW00000;BU07960915;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07960915          ;       .
30883;20300;MW00000;WK079610  ;2022JJ00;'s-Hertogenbosch                        ;Wijk      ;WK079610            ;    71.1
30887;20300;MW00000;BU07961001;2022JJ00;'s-Hertogenbosch                        ;Buurt     ;BU07961001          ;    74.0
