ID,Leeftijd,Marges,WijkenEnBuurten,Perioden,Gemeentenaam_1,SoortRegio_2,Codering_3,ErvarenGezondheidGoedZeerGoed_4
3363,20300,MW00000,BU03633308,2012JJ00,Amsterdam,Buurt,BU03633308,81.4
3364,20300,MW00000,BU03633308,2016JJ00,Amsterdam,Buurt,BU03633308,77.8
3365,20300,MW00000,BU03633308,2020JJ00,Amsterdam,Buurt,BU03633308,79.1
3366,20300,MW00000,BU03633309,2012JJ00,Amsterdam,Buurt,BU03633309,82.4
3367,20300,MW00000,BU03633309,2016JJ00,Amsterdam,Buurt,BU03633309,83.9
3368,20300,MW00000,BU03633309,2020JJ00,Amsterdam,Buurt,BU03633309,87.8
3369,20300,MW00000,BU03633310,2012JJ00,Amsterdam,Buurt,BU03633310,81.7
3370,20300,MW00000,BU03633310,2016JJ00,Amsterdam,Buurt,BU03633310,82.2
3371,20300,MW00000,BU03633310,2020JJ00,Amsterdam,Buurt,BU03633310,83.6
3372,20300,MW00000,WK036334,2012JJ00,Amsterdam,Wijk,WK036334,87.0
3373,20300,MW00000,WK036334,2016JJ00,Amsterdam,Wijk,WK036334,84.8
3374,20300,MW00000,WK036334,2020JJ00,Amsterdam,Wijk,WK036334,84.2
3375,20300,MW00000,BU03633400,2012JJ00,Amsterdam,Buurt,BU03633400,82.0
3376,20300,MW00000,BU03633400,2016JJ00,Amsterdam,Buurt,BU03633400,74.1
3377,20300,MW00000,BU03633400,2020JJ00,Amsterdam,Buurt,BU03633400,87.8
3378,20300,MW00000,BU03633402,2012JJ00,Amsterdam,Buurt,BU03633402,88.5
3379,20300,MW00000,BU03633402,2016JJ00,Amsterdam,Buurt,BU03633402,84.5
3380,20300,MW00000,BU03633402,2020JJ00,Amsterdam,Buurt,BU03633402,85.1
3381,20300,MW00000,BU03633403,2012JJ00,Amsterdam,Buurt,BU03633403,86.3
3382,20300,MW00000,BU03633403,2016JJ00,Amsterdam,Buurt,BU03633403,84.7
3383,20300,MW00000,BU03633403,2020JJ00,Amsterdam,Buurt,BU03633403,86.5
3384,20300,MW00000,BU03633404,2012JJ00,Amsterdam,Buurt,BU03633404,82.7
3385,20300,MW00000,BU03633404,2016JJ00,Amsterdam,Buurt,BU03633404,84.6
3386,20300,MW00000,BU03633404,2020JJ00,Amsterdam,Buurt,BU03633404,83.8
3387,20300,MW00000,BU03633405,2012JJ00,Amsterdam,Buurt,BU03633405,.
3388,20300,MW00000,BU03633405,2016JJ00,Amsterdam,Buurt,BU03633405,85.4
3389,20300,MW00000,BU03633405,2020JJ00,Amsterdam,Buurt,BU03633405,83.9
3390,20300,MW00000,BU03633406,2012JJ00,Amsterdam,Buurt,BU03633406,.
3391,20300,MW00000,BU03633406,2016JJ00,Amsterdam,Buurt,BU03633406,.
3392,20300,MW00000,BU03633406,2020JJ00,Amsterdam,Buurt,BU03633406,82.2
3393,20300,MW00000,WK036335,2012JJ00,Amsterdam,Wijk,WK036335,81.4
3394,20300,MW00000,WK036335,2016JJ00,Amsterdam,Wijk,WK036335,79.8
3395,20300,MW00000,WK036335,2020JJ00,Amsterdam,Wijk,WK036335,82.2
3396,20300,MW00000,BU03633500,2012JJ00,Amsterdam,Buurt,BU03633500,80.4
3397,20300,MW00000,BU03633500,2016JJ00,Amsterdam,Buurt,BU03633500,80.1
3398,20300,MW00000,BU03633500,2020JJ00,Amsterdam,Buurt,BU03633500,81.9
3399,20300,MW00000,BU03633501,2012JJ00,Amsterdam,Buurt,BU03633501,81.7
3400,20300,MW00000,BU03633501,2016JJ00,Amsterdam,Buurt,BU03633501,80.5
3401,20300,MW00000,BU03633501,2020JJ00,Amsterdam,Buurt,BU03633501,83.0
3402,20300,MW00000,BU03633502,2012JJ00,Amsterdam,Buurt,BU03633502,86.9
3403,20300,MW00000,BU03633502,2016JJ00,Amsterdam,Buurt,BU03633502,85.7
3404,20300,MW00000,BU03633502,2020JJ00,Amsterdam,Buurt,BU03633502,86.8
3405,20300,MW00000,BU03633504,2012JJ00,Amsterdam,Buurt,BU03633504,79.0
3406,20300,MW00000,BU03633504,2016JJ00,Amsterdam,Buurt,BU03633504,77.5
3407,20300,MW00000,BU03633504,2020JJ00,Amsterdam,Buurt,BU03633504,80.4
3408,20300,MW00000,BU03633505,2012JJ00,Amsterdam,Buurt,BU03633505,79.7
3409,20300,MW00000,BU03633505,2016JJ00,Amsterdam,Buurt,BU03633505,77.3
3410,20300,MW00000,BU03633505,2020JJ00,Amsterdam,Buurt,BU03633505,80.7
3411,20300,MW00000,WK036336,2012JJ00,Amsterdam,Wijk,WK036336,79.4
3412,20300,MW00000,WK036336,2016JJ00,Amsterdam,Wijk,WK036336,85.5
3413,20300,MW00000,WK036336,2020JJ00,Amsterdam,Wijk,WK036336,85.4
3414,20300,MW00000,BU03633600,2012JJ00,Amsterdam,Buurt,BU03633600,78.4
3415,20300,MW00000,BU03633600,2016JJ00,Amsterdam,Buurt,BU03633600,88.2
3416,20300,MW00000,BU03633600,2020JJ00,Amsterdam,Buurt,BU03633600,88.0
3417,20300,MW00000,BU03633601,2012JJ00,Amsterdam,Buurt,BU03633601,82.4
3418,20300,MW00000,BU03633601,2016JJ00,Amsterdam,Buurt,BU03633601,63.5
3419,20300,MW00000,BU03633601,2020JJ00,Amsterdam,Buurt,BU03633601,67.3
3420,20300,MW00000,WK036337,2012JJ00,Amsterdam,Wijk,WK036337,70.9
3421,20300,MW00000,WK036337,2016JJ00,Amsterdam,Wijk,WK036337,71.2
3422,20300,MW00000,WK036337,2020JJ00,Amsterdam,Wijk,WK036337,77.5
3423,20300,MW00000,BU03633700,2012JJ00,Amsterdam,Buurt,BU03633700,70.7
3424,20300,MW00000,BU03633700,2016JJ00,Amsterdam,Buurt,BU03633700,79.7
3425,20300,MW00000,BU03633700,2020JJ00,Amsterdam,Buurt,BU03633700,86.3
3426,20300,MW00000,BU03633702,2012JJ00,Amsterdam,Buurt,BU03633702,67.8
3427,20300,MW00000,BU03633702,2016JJ00,Amsterdam,Buurt,BU03633702,69.2
3428,20300,MW00000,BU03633702,2020JJ00,Amsterdam,Buurt,BU03633702,75.8
3429,20300,MW00000,BU03633703,2012JJ00,Amsterdam,Buurt,BU03633703,73.7
3430,20300,MW00000,BU03633703,2016JJ00,Amsterdam,Buurt,BU03633703,72.9
3431,20300,MW00000,BU03633703,2020JJ00,Amsterdam,Buurt,BU03633703,79.4
3432,20300,MW00000,BU03633704,2012JJ00,Amsterdam,Buurt,BU03633704,77.2
3433,20300,MW00000,BU03633704,2016JJ00,Amsterdam,Buurt,BU03633704,76.4
3434,20300,MW00000,BU03633704,2020JJ00,Amsterdam,Buurt,BU03633704,80.9
3435,20300,MW00000,BU03633705,2012JJ00,Amsterdam,Buurt,BU03633705,69.9
3436,20300,MW00000,BU03633705,2016JJ00,Amsterdam,Buurt,BU03633705,69.2
3437,20300,MW00000,BU03633705,2020JJ00,Amsterdam,Buurt,BU03633705,75.4
3438,20300,MW00000,BU03633706,2012JJ00,Amsterdam,Buurt,BU03633706,69.9
3439,20300,MW00000,BU03633706,2016JJ00,Amsterdam,Buurt,BU03633706,71.2
3440,20300,MW00000,BU03633706,2020JJ00,Amsterdam,Buurt,BU03633706,77.1
3441,20300,MW00000,WK036338,2012JJ00,Amsterdam,Wijk,WK036338,77.0
3442,20300,MW00000,WK036338,2016JJ00,Amsterdam,Wijk,WK036338,77.1
3443,20300,MW00000,WK036338,2020JJ00,Amsterdam,Wijk,WK036338,82.0
3444,20300,MW00000,BU03633802,2012JJ00,Amsterdam,Buurt,BU03633802,78.5
3445,20300,MW00000,BU03633802,2016JJ00,Amsterdam,Buurt,BU03633802,78.4
3446,20300,MW00000,BU03633802,2020JJ00,Amsterdam,Buurt,BU03633802,83.1
3447,20300,MW00000,BU03633803,2012JJ00,Amsterdam,Buurt,BU03633803,73.3
3448,20300,MW00000,BU03633803,2016JJ00,Amsterdam,Buurt,BU03633803,74.1
3449,20300,MW00000,BU03633803,2020JJ00,Amsterdam,Buurt,BU03633803,79.4
3450,20300,MW00000,WK036339,2012JJ00,Amsterdam,Wijk,WK036339,65.2
3451,20300,MW00000,WK036339,2016JJ00,Amsterdam,Wijk,WK036339,68.3
3452,20300,MW00000,WK036339,2020JJ00,Amsterdam,Wijk,WK036339,76.1
3453,20300,MW00000,BU03633900,2012JJ00,Amsterdam,Buurt,BU03633900,65.4
3454,20300,MW00000,BU03633900,2016JJ00,Amsterdam,Buurt,BU03633900,72.7
3455,20300,MW00000,BU03633900,2020JJ00,Amsterdam,Buurt,BU03633900,77.7
3456,20300,MW00000,BU03633901,2012JJ00,Amsterdam,Buurt,BU03633901,69.9
3457,20300,MW00000,BU03633901,2016JJ00,Amsterdam,Buurt,BU03633901,75.2
3458,20300,MW00000,BU03633901,2020JJ00,Amsterdam,Buurt,BU03633901,81.7
3459,20300,MW00000,BU03633902,2012JJ00,Amsterdam,Buurt,BU03633902,71.7
3460,20300,MW00000,BU03633902,2016JJ00,Amsterdam,Buurt,BU03633902,71.2
3461,20300,MW00000,BU03633902,2020JJ00,Amsterdam,Buurt,BU03633902,75.1
3462,20300,MW00000,BU03633903,2012JJ00,Amsterdam,Buurt,BU03633903,60.1
3463,20300,MW00000,BU03633903,2016JJ00,Amsterdam,Buurt,BU03633903,60.3
3464,20300,MW00000,BU03633903,2020JJ00,Amsterdam,Buurt,BU03633903,73.0
3465,20300,MW00000,WK036340,2012JJ00,Amsterdam,Wijk,WK036340,79.8
3466,20300,MW00000,WK036340,2016JJ00,Amsterdam,Wijk,WK036340,79.1
3467,20300,MW00000,WK036340,2020JJ00,Amsterdam,Wijk,WK036340,83.2
3468,20300,MW00000,BU03634000,2012JJ00,Amsterdam,Buurt,BU03634000,84.0
3469,20300,MW00000,BU03634000,2016JJ00,Amsterdam,Buurt,BU03634000,82.9
3470,20300,MW00000,BU03634000,2020JJ00,Amsterdam,Buurt,BU03634000,86.5
3471,20300,MW00000,BU03634001,2012JJ00,Amsterdam,Buurt,BU03634001,80.2
3472,20300,MW00000,BU03634001,2016JJ00,Amsterdam,Buurt,BU03634001,79.8
3473,20300,MW00000,BU03634001,2020JJ00,Amsterdam,Buurt,BU03634001,83.8
3474,20300,MW00000,BU03634002,2012JJ00,Amsterdam,Buurt,BU03634002,75.1
3475,20300,MW00000,BU03634002,2016JJ00,Amsterdam,Buurt,BU03634002,74.3
3476,20300,MW00000,BU03634002,2020JJ00,Amsterdam,Buurt,BU03634002,79.0
3477,20300,MW00000,WK036341,2012JJ00,Amsterdam,Wijk,WK036341,70.5
3478,20300,MW00000,WK036341,2016JJ00,Amsterdam,Wijk,WK036341,69.7
3479,20300,MW00000,WK036341,2020JJ00,Amsterdam,Wijk,WK036341,76.2
3480,20300,MW00000,BU03634100,2012JJ00,Amsterdam,Buurt,BU03634100,71.0
3481,20300,MW00000,BU03634100,2016JJ00,Amsterdam,Buurt,BU03634100,70.4
3482,20300,MW00000,BU03634100,2020JJ00,Amsterdam,Buurt,BU03634100,77.7
3483,20300,MW00000,BU03634101,2012JJ00,Amsterdam,Buurt,BU03634101,69.0
3484,20300,MW00000,BU03634101,2016JJ00,Amsterdam,Buurt,BU03634101,68.1
3485,20300,MW00000,BU03634101,2020JJ00,Amsterdam,Buurt,BU03634101,74.6
3486,20300,MW00000,BU03634102,2012JJ00,Amsterdam,Buurt,BU03634102,72.4
3487,20300,MW00000,BU03634102,2016JJ00,Amsterdam,Buurt,BU03634102,71.5
3488,20300,MW00000,BU03634102,2020JJ00,Amsterdam,Buurt,BU03634102,76.7
3489,20300,MW00000,BU03634103,2012JJ00,Amsterdam,Buurt,BU03634103,66.6
3490,20300,MW00000,BU03634103,2016JJ00,Amsterdam,Buurt,BU03634103,.
3491,20300,MW00000,BU03634103,2020JJ00,Amsterdam,Buurt,BU03634103,.
3492,20300,MW00000,WK036342,2012JJ00,Amsterdam,Wijk,WK036342,72.3
3493,20300,MW00000,WK036342,2016JJ00,Amsterdam,Wijk,WK036342,71.9
3494,20300,MW00000,WK036342,2020JJ00,Amsterdam,Wijk,WK036342,78.0
3495,20300,MW00000,BU03634200,2012JJ00,Amsterdam,Buurt,BU03634200,71.7
3496,20300,MW00000,BU03634200,2016JJ00,Amsterdam,Buurt,BU03634200,71.5
3497,20300,MW00000,BU03634200,2020JJ00,Amsterdam,Buurt,BU03634200,78.0
3498,20300,MW00000,BU03634201,2012JJ00,Amsterdam,Buurt,BU03634201,69.2
3499,20300,MW00000,BU03634201,2016JJ00,Amsterdam,Buurt,BU03634201,68.6
3500,20300,MW00000,BU03634201,2020JJ00,Amsterdam,Buurt,BU03634201,75.4
3501,20300,MW00000,BU03634202,2012JJ00,Amsterdam,Buurt,BU03634202,76.0
3502,20300,MW00000,BU03634202,2016JJ00,Amsterdam,Buurt,BU03634202,75.0
3503,20300,MW00000,BU03634202,2020JJ00,Amsterdam,Buurt,BU03634202,79.9
3504,20300,MW00000,BU03634203,2012JJ00,Amsterdam,Buurt,BU03634203,75.6
3505,20300,MW00000,BU03634203,2016JJ00,Amsterdam,Buurt,BU03634203,75.4
3506,20300,MW00000,BU03634203,2020JJ00,Amsterdam,Buurt,BU03634203,80.9
3507,20300,MW00000,WK036343,2012JJ00,Amsterdam,Wijk,WK036343,79.1
3508,20300,MW00000,WK036343,2016JJ00,Amsterdam,Wijk,WK036343,79.2
3509,20300,MW00000,WK036343,2020JJ00,Amsterdam,Wijk,WK036343,82.8
3510,20300,MW00000,BU03634300,2012JJ00,Amsterdam,Buurt,BU03634300,80.1
3511,20300,MW00000,BU03634300,2016JJ00,Amsterdam,Buurt,BU03634300,80.2
3512,20300,MW00000,BU03634300,2020JJ00,Amsterdam,Buurt,BU03634300,83.4
3513,20300,MW00000,BU03634301,2012JJ00,Amsterdam,Buurt,BU03634301,77.9
3514,20300,MW00000,BU03634301,2016JJ00,Amsterdam,Buurt,BU03634301,78.0
3515,20300,MW00000,BU03634301,2020JJ00,Amsterdam,Buurt,BU03634301,82.0
3516,20300,MW00000,WK036344,2012JJ00,Amsterdam,Wijk,WK036344,80.6
3517,20300,MW00000,WK036344,2016JJ00,Amsterdam,Wijk,WK036344,80.3
3518,20300,MW00000,WK036344,2020JJ00,Amsterdam,Wijk,WK036344,83.9
3519,20300,MW00000,BU03634400,2012JJ00,Amsterdam,Buurt,BU03634400,82.0
3520,20300,MW00000,BU03634400,2016JJ00,Amsterdam,Buurt,BU03634400,81.3
3521,20300,MW00000,BU03634400,2020JJ00,Amsterdam,Buurt,BU03634400,85.1
3522,20300,MW00000,BU03634401,2012JJ00,Amsterdam,Buurt,BU03634401,79.4
3523,20300,MW00000,BU03634401,2016JJ00,Amsterdam,Buurt,BU03634401,79.6
3524,20300,MW00000,BU03634401,2020JJ00,Amsterdam,Buurt,BU03634401,83.4
3525,20300,MW00000,BU03634402,2012JJ00,Amsterdam,Buurt,BU03634402,81.9
3526,20300,MW00000,BU03634402,2016JJ00,Amsterdam,Buurt,BU03634402,81.3
3527,20300,MW00000,BU03634402,2020JJ00,Amsterdam,Buurt,BU03634402,84.8
3528,20300,MW00000,BU03634403,2012JJ00,Amsterdam,Buurt,BU03634403,80.4
3529,20300,MW00000,BU03634403,2016JJ00,Amsterdam,Buurt,BU03634403,79.9
3530,20300,MW00000,BU03634403,2020JJ00,Amsterdam,Buurt,BU03634403,83.2
3531,20300,MW00000,BU03634404,2012JJ00,Amsterdam,Buurt,BU03634404,80.8
3532,20300,MW00000,BU03634404,2016JJ00,Amsterdam,Buurt,BU03634404,80.7
3533,20300,MW00000,BU03634404,2020JJ00,Amsterdam,Buurt,BU03634404,83.5
3534,20300,MW00000,BU03634405,2012JJ00,Amsterdam,Buurt,BU03634405,73.9
3535,20300,MW00000,BU03634405,2016JJ00,Amsterdam,Buurt,BU03634405,75.6
3536,20300,MW00000,BU03634405,2020JJ00,Amsterdam,Buurt,BU03634405,86.0
3537,20300,MW00000,WK036345,2012JJ00,Amsterdam,Wijk,WK036345,78.1
3538,20300,MW00000,WK036345,2016JJ00,Amsterdam,Wijk,WK036345,78.4
3539,20300,MW00000,WK036345,2020JJ00,Amsterdam,Wijk,WK036345,81.5
3540,20300,MW00000,BU03634500,2012JJ00,Amsterdam,Buurt,BU03634500,81.5
3541,20300,MW00000,BU03634500,2016JJ00,Amsterdam,Buurt,BU03634500,81.6
3542,20300,MW00000,BU03634500,2020JJ00,Amsterdam,Buurt,BU03634500,84.2
3543,20300,MW00000,BU03634501,2012JJ00,Amsterdam,Buurt,BU03634501,72.6
3544,20300,MW00000,BU03634501,2016JJ00,Amsterdam,Buurt,BU03634501,73.3
3545,20300,MW00000,BU03634501,2020JJ00,Amsterdam,Buurt,BU03634501,77.1
3546,20300,MW00000,WK036346,2012JJ00,Amsterdam,Wijk,WK036346,84.1
3547,20300,MW00000,WK036346,2016JJ00,Amsterdam,Wijk,WK036346,84.1
3548,20300,MW00000,WK036346,2020JJ00,Amsterdam,Wijk,WK036346,86.2
3549,20300,MW00000,BU03634600,2012JJ00,Amsterdam,Buurt,BU03634600,85.5
3550,20300,MW00000,BU03634600,2016JJ00,Amsterdam,Buurt,BU03634600,86.1
3551,20300,MW00000,BU03634600,2020JJ00,Amsterdam,Buurt,BU03634600,87.1
3552,20300,MW00000,BU03634601,2012JJ00,Amsterdam,Buurt,BU03634601,83.3
3553,20300,MW00000,BU03634601,2016JJ00,Amsterdam,Buurt,BU03634601,82.7
3554,20300,MW00000,BU03634601,2020JJ00,Amsterdam,Buurt,BU03634601,85.1
3555,20300,MW00000,BU03634602,2012JJ00,Amsterdam,Buurt,BU03634602,84.3
3556,20300,MW00000,BU03634602,2016JJ00,Amsterdam,Buurt,BU03634602,84.7
3557,20300,MW00000,BU03634602,2020JJ00,Amsterdam,Buurt,BU03634602,87.2
3558,20300,MW00000,BU03634603,2012JJ00,Amsterdam,Buurt,BU03634603,.
3559,20300,MW00000,BU03634603,2016JJ00,Amsterdam,Buurt,BU03634603,.
3560,20300,MW00000,BU03634603,2020JJ00,Amsterdam,Buurt,BU03634603,.
3561,20300,MW00000,WK036347,2012JJ00,Amsterdam,Wijk,WK036347,83.5
3562,20300,MW00000,WK036347,2016JJ00,Amsterdam,Wijk,WK036347,83.1
3563,20300,MW00000,WK036347,2020JJ00,Amsterdam,Wijk,WK036347,85.3
3564,20300,MW00000,BU03634700,2012JJ00,Amsterdam,Buurt,BU03634700,85.1
3565,20300,MW00000,BU03634700,2016JJ00,Amsterdam,Buurt,BU03634700,84.4
3566,20300,MW00000,BU03634700,2020JJ00,Amsterdam,Buurt,BU03634700,86.9
3567,20300,MW00000,BU03634701,2012JJ00,Amsterdam,Buurt,BU03634701,83.9
3568,20300,MW00000,BU03634701,2016JJ00,Amsterdam,Buurt,BU03634701,83.3
3569,20300,MW00000,BU03634701,2020JJ00,Amsterdam,Buurt,BU03634701,86.2
3570,20300,MW00000,BU03634702,2012JJ00,Amsterdam,Buurt,BU03634702,85.4
3571,20300,MW00000,BU03634702,2016JJ00,Amsterdam,Buurt,BU03634702,84.9
3572,20300,MW00000,BU03634702,2020JJ00,Amsterdam,Buurt,BU03634702,86.9
3573,20300,MW00000,BU03634703,2012JJ00,Amsterdam,Buurt,BU03634703,85.5
3574,20300,MW00000,BU03634703,2016JJ00,Amsterdam,Buurt,BU03634703,85.3
3575,20300,MW00000,BU03634703,2020JJ00,Amsterdam,Buurt,BU03634703,87.7
3576,20300,MW00000,BU03634704,2012JJ00,Amsterdam,Buurt,BU03634704,84.3
3577,20300,MW00000,BU03634704,2016JJ00,Amsterdam,Buurt,BU03634704,83.6
3578,20300,MW00000,BU03634704,2020JJ00,Amsterdam,Buurt,BU03634704,86.7
3579,20300,MW00000,BU03634705,2012JJ00,Amsterdam,Buurt,BU03634705,82.9
3580,20300,MW00000,BU03634705,2016JJ00,Amsterdam,Buurt,BU03634705,83.0
3581,20300,MW00000,BU03634705,2020JJ00,Amsterdam,Buurt,BU03634705,85.2
3582,20300,MW00000,BU03634706,2012JJ00,Amsterdam,Buurt,BU03634706,75.5
3583,20300,MW00000,BU03634706,2016JJ00,Amsterdam,Buurt,BU03634706,74.8
3584,20300,MW00000,BU03634706,2020JJ00,Amsterdam,Buurt,BU03634706,76.6
3585,20300,MW00000,BU03634707,2012JJ00,Amsterdam,Buurt,BU03634707,.
3586,20300,MW00000,BU03634707,2016JJ00,Amsterdam,Buurt,BU03634707,.
3587,20300,MW00000,BU03634707,2020JJ00,Amsterdam,Buurt,BU03634707,.
3588,20300,MW00000,BU03634708,2012JJ00,Amsterdam,Buurt,BU03634708,.
3589,20300,MW00000,BU03634708,2016JJ00,Amsterdam,Buurt,BU03634708,.
3590,20300,MW00000,BU03634708,2020JJ00,Amsterdam,Buurt,BU03634708,.
3591,20300,MW00000,BU03634709,2012JJ00,Amsterdam,Buurt,BU03634709,84.0
3592,20300,MW00000,BU03634709,2016JJ00,Amsterdam,Buurt,BU03634709,83.5
3593,20300,MW00000,BU03634709,2020JJ00,Amsterdam,Buurt,BU03634709,85.2
3594,20300,MW00000,WK036348,2012JJ00,Amsterdam,Wijk,WK036348,73.2
3595,20300,MW00000,WK036348,2016JJ00,Amsterdam,Wijk,WK036348,74.4
3596,20300,MW00000,WK036348,2020JJ00,Amsterdam,Wijk,WK036348,77.7
3597,20300,MW00000,BU03634800,2012JJ00,Amsterdam,Buurt,BU03634800,64.2
3598,20300,MW00000,BU03634800,2016JJ00,Amsterdam,Buurt,BU03634800,68.0
3599,20300,MW00000,BU03634800,2020JJ00,Amsterdam,Buurt,BU03634800,72.8
3600,20300,MW00000,BU03634801,2012JJ00,Amsterdam,Buurt,BU03634801,67.0
3601,20300,MW00000,BU03634801,2016JJ00,Amsterdam,Buurt,BU03634801,69.5
3602,20300,MW00000,BU03634801,2020JJ00,Amsterdam,Buurt,BU03634801,73.9
3603,20300,MW00000,BU03634802,2012JJ00,Amsterdam,Buurt,BU03634802,64.9
3604,20300,MW00000,BU03634802,2016JJ00,Amsterdam,Buurt,BU03634802,66.0
3605,20300,MW00000,BU03634802,2020JJ00,Amsterdam,Buurt,BU03634802,71.0
3606,20300,MW00000,BU03634803,2012JJ00,Amsterdam,Buurt,BU03634803,79.1
3607,20300,MW00000,BU03634803,2016JJ00,Amsterdam,Buurt,BU03634803,78.8
3608,20300,MW00000,BU03634803,2020JJ00,Amsterdam,Buurt,BU03634803,80.4
3609,20300,MW00000,BU03634804,2012JJ00,Amsterdam,Buurt,BU03634804,74.2
3610,20300,MW00000,BU03634804,2016JJ00,Amsterdam,Buurt,BU03634804,83.8
3611,20300,MW00000,BU03634804,2020JJ00,Amsterdam,Buurt,BU03634804,86.0
3612,20300,MW00000,BU03634805,2012JJ00,Amsterdam,Buurt,BU03634805,79.4
3613,20300,MW00000,BU03634805,2016JJ00,Amsterdam,Buurt,BU03634805,80.0
3614,20300,MW00000,BU03634805,2020JJ00,Amsterdam,Buurt,BU03634805,82.3
3615,20300,MW00000,WK036349,2012JJ00,Amsterdam,Wijk,WK036349,83.9
3616,20300,MW00000,WK036349,2016JJ00,Amsterdam,Wijk,WK036349,84.1
3617,20300,MW00000,WK036349,2020JJ00,Amsterdam,Wijk,WK036349,86.2
3618,20300,MW00000,BU03634900,2012JJ00,Amsterdam,Buurt,BU03634900,86.4
3619,20300,MW00000,BU03634900,2016JJ00,Amsterdam,Buurt,BU03634900,85.9
3620,20300,MW00000,BU03634900,2020JJ00,Amsterdam,Buurt,BU03634900,87.4
3621,20300,MW00000,BU03634901,2012JJ00,Amsterdam,Buurt,BU03634901,82.4
3622,20300,MW00000,BU03634901,2016JJ00,Amsterdam,Buurt,BU03634901,82.7
3623,20300,MW00000,BU03634901,2020JJ00,Amsterdam,Buurt,BU03634901,85.7
3624,20300,MW00000,BU03634902,2012JJ00,Amsterdam,Buurt,BU03634902,88.9
3625,20300,MW00000,BU03634902,2016JJ00,Amsterdam,Buurt,BU03634902,87.4
3626,20300,MW00000,BU03634902,2020JJ00,Amsterdam,Buurt,BU03634902,89.6
3627,20300,MW00000,BU03634903,2012JJ00,Amsterdam,Buurt,BU03634903,84.4
3628,20300,MW00000,BU03634903,2016JJ00,Amsterdam,Buurt,BU03634903,84.5
3629,20300,MW00000,BU03634903,2020JJ00,Amsterdam,Buurt,BU03634903,86.7
3630,20300,MW00000,BU03634904,2012JJ00,Amsterdam,Buurt,BU03634904,84.1
3631,20300,MW00000,BU03634904,2016JJ00,Amsterdam,Buurt,BU03634904,84.4
3632,20300,MW00000,BU03634904,2020JJ00,Amsterdam,Buurt,BU03634904,86.7
3633,20300,MW00000,BU03634905,2012JJ00,Amsterdam,Buurt,BU03634905,83.4
3634,20300,MW00000,BU03634905,2016JJ00,Amsterdam,Buurt,BU03634905,83.7
3635,20300,MW00000,BU03634905,2020JJ00,Amsterdam,Buurt,BU03634905,85.2
3636,20300,MW00000,WK036350,2012JJ00,Amsterdam,Wijk,WK036350,.
3637,20300,MW00000,WK036350,2016JJ00,Amsterdam,Wijk,WK036350,.
3638,20300,MW00000,WK036350,2020JJ00,Amsterdam,Wijk,WK036350,92.2
3639,20300,MW00000,BU03635000,2012JJ00,Amsterdam,Buurt,BU03635000,.
3640,20300,MW00000,BU03635000,2016JJ00,Amsterdam,Buurt,BU03635000,.
3641,20300,MW00000,BU03635000,2020JJ00,Amsterdam,Buurt,BU03635000,.
3642,20300,MW00000,BU03635001,2012JJ00,Amsterdam,Buurt,BU03635001,.
3643,20300,MW00000,BU03635001,2016JJ00,Amsterdam,Buurt,BU03635001,.
3644,20300,MW00000,BU03635001,2020JJ00,Amsterdam,Buurt,BU03635001,.
3645,20300,MW00000,BU03635003,2012JJ00,Amsterdam,Buurt,BU03635003,.
3646,20300,MW00000,BU03635003,2016JJ00,Amsterdam,Buurt,BU03635003,.
3647,20300,MW00000,BU03635003,2020JJ00,Amsterdam,Buurt,BU03635003,.
3648,20300,MW00000,BU03635005,2012JJ00,Amsterdam,Buurt,BU03635005,.
3649,20300,MW00000,BU03635005,2016JJ00,Amsterdam,Buurt,BU03635005,.
3650,20300,MW00000,BU03635005,2020JJ00,Amsterdam,Buurt,BU03635005,.
3651,20300,MW00000,BU03635006,2012JJ00,Amsterdam,Buurt,BU03635006,.
3652,20300,MW00000,BU03635006,2016JJ00,Amsterdam,Buurt,BU03635006,.
3653,20300,MW00000,BU03635006,2020JJ00,Amsterdam,Buurt,BU03635006,92.2
3654,20300,MW00000,WK036351,2012JJ00,Amsterdam,Wijk,WK036351,79.7
3655,20300,MW00000,WK036351,2016JJ00,Amsterdam,Wijk,WK036351,78.5
3656,20300,MW00000,WK036351,2020JJ00,Amsterdam,Wijk,WK036351,81.1
3657,20300,MW00000,BU03635100,2012JJ00,Amsterdam,Buurt,BU03635100,92.3
3658,20300,MW00000,BU03635100,2016JJ00,Amsterdam,Buurt,BU03635100,89.6
3659,20300,MW00000,BU03635100,2020JJ00,Amsterdam,Buurt,BU03635100,92.0
3660,20300,MW00000,BU03635101,2012JJ00,Amsterdam,Buurt,BU03635101,81.2
3661,20300,MW00000,BU03635101,2016JJ00,Amsterdam,Buurt,BU03635101,80.3
3662,20300,MW00000,BU03635101,2020JJ00,Amsterdam,Buurt,BU03635101,82.4
3663,20300,MW00000,BU03635102,2012JJ00,Amsterdam,Buurt,BU03635102,75.5
3664,20300,MW00000,BU03635102,2016JJ00,Amsterdam,Buurt,BU03635102,73.0
3665,20300,MW00000,BU03635102,2020JJ00,Amsterdam,Buurt,BU03635102,75.8
3666,20300,MW00000,WK036352,2012JJ00,Amsterdam,Wijk,WK036352,80.8
3667,20300,MW00000,WK036352,2016JJ00,Amsterdam,Wijk,WK036352,81.1
3668,20300,MW00000,WK036352,2020JJ00,Amsterdam,Wijk,WK036352,83.8
